"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-01","12.8","-1.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-02","8.9","-4.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-03","12.2","6.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-04","17.2","6.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-05","16.7","3.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-06","4.4","2.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-07","11.1","2.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-08","9.4","3.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-09","6.1","1.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-10","6.1","3.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-11","8.9","3.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-12","14.4","6.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-13","12.8","4.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-14","4.4","-2.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-15","6.7","-4.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-16","5.0","-2.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-17","3.3","0.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-18","3.3","-5.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-19","1.1","-3.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-20","12.2","-1.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-21","11.1","3.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-22","8.9","2.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-23","14.4","-3.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-24","11.7","-1.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-25","1.1","-7.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-26","7.8","-8.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-27","5.6","-2.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-28","11.1","-3.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-29","10.6","1.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-30","8.3","-10.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-01-31","10.6","-1.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-01","10.0","1.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-02","2.2","-10.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-03","11.1","-5.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-04","10.0","-2.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-05","12.2","-2.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-06","11.1","-0.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-07","15.6","-2.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-08","13.9","0.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-09","13.9","-1.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-10","15.6","-1.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-11","13.9","6.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-12","9.4","5.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-13","7.8","-1.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-14","0.0","-3.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-15","2.2","-3.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-16","8.3","0.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-17","3.3","-3.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-18","-1.1","-11.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-19","0.0","-15.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-20","1.1","-4.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-21","10.6","-0.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-22","12.2","1.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-23","5.0","-7.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-24","-1.1","-9.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-25","-1.7","-8.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-26","2.8","-2.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-27","1.7","-5.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-02-28","2.8","-8.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-01","9.4","-7.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-02","7.8","1.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-03","11.7","2.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-04","10.0","3.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-05","3.9","-1.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-06","6.1","-2.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-07","11.7","-2.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-08","8.3","0.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-09","9.4","-0.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-10","15.0","1.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-11","12.8","-1.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-12","4.4","-5.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-13","0.6","-5.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-14","-0.6","-13.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-15","3.3","-15.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-16","7.8","-1.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-17","6.1","-0.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-18","1.7","-7.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-19","6.7","-6.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-20","6.1","1.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-21","11.7","2.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-22","15.0","2.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-23","13.9","10.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-24","11.1","7.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-25","18.9","5.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-26","18.9","7.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-27","17.2","6.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-28","8.3","6.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-29","8.9","6.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-30","18.9","2.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-03-31","17.8","10.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-01","14.4","8.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-02","8.3","-0.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-03","11.1","-2.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-04","13.3","-0.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-05","11.1","4.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-06","10.6","1.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-07","20.6","3.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-08","21.7","7.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-09","21.1","8.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-10","14.4","3.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-11","21.7","1.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-12","21.1","7.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-13","18.3","6.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-14","25.0","11.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-15","23.9","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-16","18.3","3.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-17","11.1","0.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-18","17.8","1.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-19","20.6","7.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-20","20.0","12.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-21","15.0","3.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-22","9.4","-2.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-23","17.2","2.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-24","21.7","8.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-25","23.9","13.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-26","22.8","6.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-27","18.3","2.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-28","23.3","6.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-29","23.9","7.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-04-30","22.2","11.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-01","25.0","10.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-02","23.9","12.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-03","19.4","13.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-04","17.8","13.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-05","23.9","11.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-06","24.4","11.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-07","25.0","7.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-08","27.8","10.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-09","26.7","10.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-10","26.1","15.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-11","23.3","12.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-12","24.4","11.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-13","22.2","12.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-14","20.6","6.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-15","24.4","7.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-16","24.4","10.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-17","23.3","12.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-18","24.4","12.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-19","23.3","11.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-20","13.9","6.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-21","13.3","3.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-22","17.2","3.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-23","21.1","5.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-24","23.9","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-25","22.8","15.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-26","18.3","10.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-27","25.0","6.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-28","26.1","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-29","26.1","16.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-30","25.6","15.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-05-31","23.9","15.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-01","20.0","11.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-02","23.9","5.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-03","24.4","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-04","25.6","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-05","23.3","13.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-06","25.6","5.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-07","27.2","11.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-08","30.0","17.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-09","30.0","20.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-10","30.0","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-11","27.8","13.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-12","28.9","15.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-13","25.6","10.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-14","26.7","12.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-15","26.7","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-16","28.3","11.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-17","30.6","13.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-18","27.8","16.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-19","30.0","17.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-20","28.9","15.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-21","23.9","15.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-22","25.0","13.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-23","28.9","12.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-24","30.6","16.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-25","28.3","16.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-26","25.0","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-27","28.9","7.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-28","28.9","13.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-29","26.1","11.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-06-30","28.9","12.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-01","27.8","18.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-02","27.8","21.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-03","30.6","18.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-04","31.7","18.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-05","31.7","17.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-06","31.1","20.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-07","32.2","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-08","32.2","16.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-09","29.4","17.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-10","31.7","19.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-11","31.1","18.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-12","30.0","18.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-13","31.1","18.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-14","31.1","17.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-15","27.8","20.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-16","26.7","18.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-17","27.2","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-18","30.6","16.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-19","29.4","18.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-20","27.8","20.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-21","30.6","15.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-22","30.6","16.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-23","29.4","17.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-24","31.1","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-25","30.6","15.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-26","31.7","20.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-27","31.1","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-28","32.2","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-29","31.1","17.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-30","27.8","15.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-07-31","26.7","9.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-01","27.8","10.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-02","26.7","16.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-03","27.8","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-04","27.8","20.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-05","26.1","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-06","25.0","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-07","23.9","10.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-08","25.6","11.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-09","27.8","12.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-10","27.2","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-11","25.6","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-12","25.6","16.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-13","22.2","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-14","27.2","18.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-15","28.3","15.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-16","29.4","15.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-17","28.3","19.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-18","27.8","18.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-19","29.4","16.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-20","29.4","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-21","26.7","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-22","27.2","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-23","28.3","16.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-24","28.3","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-25","30.6","17.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-26","31.1","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-27","28.9","16.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-28","30.0","16.1"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-29","30.0","18.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-30","31.1","18.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-08-31","31.1","17.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-01","32.2","16.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-02","30.6","18.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-03","28.3","18.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-04","23.3","13.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-05","25.6","9.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-06","26.7","10.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-07","25.6","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-08","26.1","12.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-09","26.1","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-10","23.9","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-11","21.1","7.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-12","25.0","5.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-13","26.7","13.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-14","28.3","16.7"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-15","27.8","18.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-16","21.1","15.0"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-17","25.0","14.4"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-18","23.3","12.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-19","24.4","7.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-20","22.2","13.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-21","25.0","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-22","26.1","8.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-23","25.6","13.9"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-24","25.0","12.8"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-25","22.2","15.6"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-26","21.7","17.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-27","18.9","12.2"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-28","17.8","3.3"
"USC00449215","WISE 1 SE, VA US","36.9725","-82.5579","781.5","1993-09-29","17.8","3.3"
